new	1.3705601662716842	1.6336569426114889	0.54864	-2.0372626117500676	0.28971929235950594
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
past	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
future	1.3705601662716842	1.6336569426114889	0.54864
